,D,Jk,Jk2,N,Nair,S,T,Uair:0,Uair:1,Uair:2,cp,dpstar,k,kn,kstar,lambda,muAir,nPartNode1,pAir,pSat,rho,sigma,theta,vpstar,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0,0.000151374,0,0,1.45215e+13,4.68571e+24,1.001,1546.49,0.214044,1.23859e-05,-3.55139e-09,16249.3,0,0.432,115.026,0,5.75128e-07,1.04228e-05,1e+24,100000,0,0.00777758,0,0,0,0.616352,0.038214,0.0016686,5044,0,1
0,0.000151663,0,0,1.16818e+13,4.67976e+24,1.001,1548.45,0.173199,8.39369e-06,-2.94559e-09,16253.5,0,0.432,115.172,0,5.75859e-07,1.04234e-05,1e+24,100000,0,0.00776771,0,0,0,0.616352,0.0390632,0.00170568,5045,0,1
0,0.000151947,0,0,8.89575e+12,4.67392e+24,1.001,1550.39,0.131369,4.99934e-06,-2.31359e-09,16257.6,0,0.432,115.316,0,5.76578e-07,1.0424e-05,1e+24,100000,0,0.00775801,0,0,0,0.616352,0.0399124,0.00174276,5046,0,1
0,0.000152227,0,0,6.16475e+12,4.66819e+24,1.001,1552.29,0.0885554,2.37319e-06,-1.61833e-09,16261.7,0,0.432,115.457,0,5.77287e-07,1.04245e-05,1e+24,100000,0,0.00774849,0,0,0,0.616352,0.0407616,0.00177984,5047,0,1
0,0.000152503,0,0,3.48914e+12,4.66256e+24,1.001,1554.16,0.0447587,7.46604e-07,-8.44106e-10,16265.6,0,0.432,115.597,0,5.77983e-07,1.04251e-05,1e+24,100000,0,0.00773916,0,0,0,0.616352,0.0416108,0.00181692,5048,0,1
0,0.000152639,0,0,0,4.65978e+24,1.001,1556,0,0,0,16267.6,0,0.432,115.666,0,5.78328e-07,1.04254e-05,1e+24,100000,0,0.00773454,0,0,0,0.616352,0.04246,0.001854,5049,0,1
0,0.000142433,0,0,9.69514e+13,4.87985e+24,1.001,1484.97,1.08794,3.07432e-06,-1.7233e-09,16117,0,0.432,110.45,0,5.5225e-07,1.04036e-05,1e+24,100000,0,0.00809982,0,0,0,0.628931,0,0,5050,0,1
0,0.000142439,0,0,9.69275e+13,4.87971e+24,1.001,1485.01,1.08758,5.12239e-06,-2.81447e-09,16117.1,0,0.432,110.453,0,5.52266e-07,1.04036e-05,1e+24,100000,0,0.00809959,0,0,0,0.628931,0.0008492,-3.708e-05,5051,0,1
0,0.000142458,0,0,9.68506e+13,4.87927e+24,1.001,1485.15,1.08644,9.41801e-06,-5.04616e-09,16117.4,0,0.432,110.463,0,5.52316e-07,1.04037e-05,1e+24,100000,0,0.00809886,0,0,0,0.628931,0.0016984,-7.416e-05,5052,0,1
0,0.000142492,0,0,9.67164e+13,4.8785e+24,1.001,1485.38,1.08446,1.39317e-05,-9.01454e-09,16117.9,0,0.432,110.481,0,5.52403e-07,1.04037e-05,1e+24,100000,0,0.00809759,0,0,0,0.628931,0.0025476,-0.00011124,5053,0,1
0,0.000142539,0,0,9.65245e+13,4.87742e+24,1.001,1485.71,1.08166,1.84599e-05,-1.42874e-08,16118.6,0,0.432,110.505,0,5.52525e-07,1.04039e-05,1e+24,100000,0,0.0080958,0,0,0,0.628931,0.0033968,-0.00014832,5054,0,1
0,0.0001426,0,0,9.62729e+13,4.87604e+24,1.001,1486.13,1.07805,2.29682e-05,-1.86538e-08,16119.5,0,0.432,110.536,0,5.52682e-07,1.0404e-05,1e+24,100000,0,0.0080935,0,0,0,0.628931,0.004246,-0.0001854,5055,0,1
0,0.000142674,0,0,9.59587e+13,4.87435e+24,1.001,1486.64,1.07362,2.74383e-05,-2.15536e-08,16120.6,0,0.432,110.575,0,5.52873e-07,1.04042e-05,1e+24,100000,0,0.0080907,0,0,0,0.628931,0.0050952,-0.00022248,5056,0,1
0,0.000142761,0,0,9.55781e+13,4.87237e+24,1.001,1487.25,1.06838,3.18572e-05,-2.33298e-08,16121.9,0,0.432,110.62,0,5.53098e-07,1.04044e-05,1e+24,100000,0,0.00808741,0,0,0,0.628931,0.0059444,-0.00025956,5057,0,1
0,0.000142861,0,0,9.5127e+13,4.8701e+24,1.001,1487.94,1.06232,3.62114e-05,-2.44631e-08,16123.4,0,0.432,110.671,0,5.53356e-07,1.04046e-05,1e+24,100000,0,0.00808364,0,0,0,0.628931,0.0067936,-0.00029664,5058,0,1
0,0.000142973,0,0,9.46008e+13,4.86754e+24,1.001,1488.72,1.05543,4.0487e-05,-2.48728e-08,16125.1,0,0.432,110.729,0,5.53647e-07,1.04048e-05,1e+24,100000,0,0.00807939,0,0,0,0.628931,0.0076428,-0.00033372,5059,0,1
0,0.000143098,0,0,9.39944e+13,4.86471e+24,1.001,1489.59,1.04773,4.46675e-05,-2.50031e-08,16127,0,0.432,110.794,0,5.53969e-07,1.04051e-05,1e+24,100000,0,0.00807469,0,0,0,0.628931,0.008492,-0.0003708,5060,0,1
0,0.000143235,0,0,9.33025e+13,4.86161e+24,1.001,1490.54,1.03919,4.87371e-05,-2.52018e-08,16129.1,0,0.432,110.865,0,5.54323e-07,1.04054e-05,1e+24,100000,0,0.00806954,0,0,0,0.628931,0.0093412,-0.00040788,5061,0,1
0,0.000143384,0,0,9.25198e+13,4.85824e+24,1.001,1491.57,1.02981,5.26788e-05,-2.5032e-08,16131.3,0,0.432,110.941,0,5.54706e-07,1.04057e-05,1e+24,100000,0,0.00806396,0,0,0,0.628931,0.0101904,-0.00044496,5062,0,1
0,0.000143544,0,0,9.16408e+13,4.85463e+24,1.001,1492.68,1.0196,5.64734e-05,-2.46796e-08,16133.7,0,0.432,111.024,0,5.55119e-07,1.04061e-05,1e+24,100000,0,0.00805797,0,0,0,0.628931,0.0110396,-0.00048204,5063,0,1
0,0.000143715,0,0,9.066e+13,4.85078e+24,1.001,1493.87,1.00854,6.01018e-05,-2.42994e-08,16136.3,0,0.432,111.112,0,5.55559e-07,1.04065e-05,1e+24,100000,0,0.00805157,0,0,0,0.628931,0.0118888,-0.00051912,5064,0,1
0,0.000143896,0,0,8.95724e+13,4.8467e+24,1.001,1495.13,0.996631,6.35417e-05,-2.38527e-08,16139,0,0.432,111.205,0,5.56027e-07,1.04069e-05,1e+24,100000,0,0.0080448,0,0,0,0.628931,0.012738,-0.0005562,5065,0,1
0,0.000144088,0,0,8.83732e+13,4.8424e+24,1.001,1496.45,0.983864,6.67707e-05,-2.33285e-08,16141.8,0,0.432,111.304,0,5.56521e-07,1.04073e-05,1e+24,100000,0,0.00803766,0,0,0,0.628931,0.0135872,-0.00059328,5066,0,1
0,0.000144289,0,0,8.70583e+13,4.83789e+24,1.001,1497.85,0.970233,6.97672e-05,-2.25461e-08,16144.9,0,0.432,111.408,0,5.57039e-07,1.04078e-05,1e+24,100000,0,0.00803018,0,0,0,0.628931,0.0144364,-0.00063036,5067,0,1
0,0.0001445,0,0,8.56241e+13,4.83319e+24,1.001,1499.3,0.955732,7.25077e-05,-2.18284e-08,16148,0,0.432,111.516,0,5.57581e-07,1.04082e-05,1e+24,100000,0,0.00802237,0,0,0,0.628931,0.0152856,-0.00066744,5068,0,1
0,0.000144719,0,0,8.40678e+13,4.8283e+24,1.001,1500.82,0.940356,7.4969e-05,-2.09579e-08,16151.3,0,0.432,111.629,0,5.58145e-07,1.04087e-05,1e+24,100000,0,0.00801426,0,0,0,0.628931,0.0161348,-0.00070452,5069,0,1
0,0.000144947,0,0,8.23875e+13,4.82325e+24,1.001,1502.39,0.924096,7.71283e-05,-1.99386e-08,16154.7,0,0.432,111.746,0,5.5873e-07,1.04092e-05,1e+24,100000,0,0.00800587,0,0,0,0.628931,0.016984,-0.0007416,5070,0,1
0,0.000145182,0,0,8.05826e+13,4.81803e+24,1.001,1504.02,0.906948,7.89616e-05,-1.89076e-08,16158.2,0,0.432,111.867,0,5.59335e-07,1.04097e-05,1e+24,100000,0,0.00799721,0,0,0,0.628931,0.0178332,-0.00077868,5071,0,1
0,0.000145425,0,0,7.86531e+13,4.81267e+24,1.001,1505.7,0.888904,8.04462e-05,-1.81226e-08,16161.8,0,0.432,111.992,0,5.59958e-07,1.04102e-05,1e+24,100000,0,0.00798831,0,0,0,0.628931,0.0186824,-0.00081576,5072,0,1
0,0.000145674,0,0,7.66005e+13,4.80718e+24,1.001,1507.42,0.869958,8.15612e-05,-1.73933e-08,16165.5,0,0.432,112.12,0,5.60598e-07,1.04108e-05,1e+24,100000,0,0.0079792,0,0,0,0.628931,0.0195316,-0.00085284,5073,0,1
0,0.000145929,0,0,7.44274e+13,4.80156e+24,1.001,1509.18,0.850104,8.22871e-05,-1.63594e-08,16169.3,0,0.432,112.251,0,5.61253e-07,1.04113e-05,1e+24,100000,0,0.00796988,0,0,0,0.628931,0.0203808,-0.00088992,5074,0,1
0,0.000146191,0,0,7.21376e+13,4.79585e+24,1.001,1510.98,0.829336,8.26067e-05,-1.53006e-08,16173.2,0,0.432,112.384,0,5.61922e-07,1.04119e-05,1e+24,100000,0,0.00796039,0,0,0,0.628931,0.02123,-0.000927,5075,0,1
0,0.000146457,0,0,6.97359e+13,4.79003e+24,1.001,1512.81,0.807647,8.25052e-05,-1.43599e-08,16177.1,0,0.432,112.521,0,5.62604e-07,1.04125e-05,1e+24,100000,0,0.00795074,0,0,0,0.628931,0.0220792,-0.00096408,5076,0,1
0,0.000146727,0,0,6.72285e+13,4.78414e+24,1.001,1514.67,0.785031,8.19692e-05,-1.35102e-08,16181.1,0,0.432,112.659,0,5.63297e-07,1.04131e-05,1e+24,100000,0,0.00794096,0,0,0,0.628931,0.0229284,-0.00100116,5077,0,1
0,0.000147002,0,0,6.46223e+13,4.77818e+24,1.001,1516.56,0.761484,8.099e-05,-1.28718e-08,16185.2,0,0.432,112.8,0,5.64e-07,1.04137e-05,1e+24,100000,0,0.00793106,0,0,0,0.628931,0.0237776,-0.00103824,5078,0,1
0,0.00014728,0,0,6.19255e+13,4.77216e+24,1.001,1518.48,0.736998,7.95614e-05,-1.22454e-08,16189.3,0,0.432,112.942,0,5.64711e-07,1.04143e-05,1e+24,100000,0,0.00792107,0,0,0,0.628931,0.0246268,-0.00107532,5079,0,1
0,0.000147561,0,0,5.91467e+13,4.7661e+24,1.001,1520.41,0.711571,7.76816e-05,-1.14356e-08,16193.4,0,0.432,113.086,0,5.65429e-07,1.04149e-05,1e+24,100000,0,0.00791101,0,0,0,0.628931,0.025476,-0.0011124,5080,0,1
0,0.000147845,0,0,5.62956e+13,4.76e+24,1.001,1522.35,0.685195,7.53545e-05,-1.07628e-08,16197.6,0,0.432,113.231,0,5.66153e-07,1.04155e-05,1e+24,100000,0,0.00790089,0,0,0,0.628931,0.0263252,-0.00114948,5081,0,1
0,0.00014813,0,0,5.3382e+13,4.75389e+24,1.001,1524.31,0.657868,7.2589e-05,-1.01857e-08,16201.8,0,0.432,113.376,0,5.66881e-07,1.04161e-05,1e+24,100000,0,0.00789075,0,0,0,0.628931,0.0271744,-0.00118656,5082,0,1
0,0.000148416,0,0,5.04164e+13,4.74777e+24,1.001,1526.28,0.629583,6.93988e-05,-9.73984e-09,16206,0,0.432,113.522,0,5.67612e-07,1.04167e-05,1e+24,100000,0,0.00788058,0,0,0,0.628931,0.0280236,-0.00122364,5083,0,1
0,0.000148704,0,0,4.74093e+13,4.74165e+24,1.001,1528.25,0.600339,6.58028e-05,-9.31871e-09,16210.3,0,0.432,113.669,0,5.68344e-07,1.04173e-05,1e+24,100000,0,0.00787043,0,0,0,0.628931,0.0288728,-0.00126072,5084,0,1
0,0.000148991,0,0,4.43712e+13,4.73554e+24,1.001,1530.22,0.570131,6.18287e-05,-8.73219e-09,16214.5,0,0.432,113.815,0,5.69077e-07,1.04179e-05,1e+24,100000,0,0.00786029,0,0,0,0.628931,0.029722,-0.0012978,5085,0,1
0,0.000149279,0,0,4.13128e+13,4.72945e+24,1.001,1532.18,0.538956,5.75093e-05,-8.23908e-09,16218.7,0,0.432,113.962,0,5.69809e-07,1.04185e-05,1e+24,100000,0,0.00785019,0,0,0,0.628931,0.0305712,-0.00133488,5086,0,1
0,0.000149566,0,0,3.8244e+13,4.7234e+24,1.001,1534.15,0.50681,5.28851e-05,-7.80353e-09,16222.9,0,0.432,114.108,0,5.70539e-07,1.04191e-05,1e+24,100000,0,0.00784014,0,0,0,0.628931,0.0314204,-0.00137196,5087,0,1
0,0.000149852,0,0,3.51747e+13,4.71739e+24,1.001,1536.1,0.473692,4.80053e-05,-7.34323e-09,16227.1,0,0.432,114.253,0,5.71266e-07,1.04197e-05,1e+24,100000,0,0.00783016,0,0,0,0.628931,0.0322696,-0.00140904,5088,0,1
0,0.000150136,0,0,3.2114e+13,4.71143e+24,1.001,1538.05,0.4396,4.2926e-05,-6.90907e-09,16231.2,0,0.432,114.398,0,5.71989e-07,1.04203e-05,1e+24,100000,0,0.00782027,0,0,0,0.628931,0.0331188,-0.00144612,5089,0,1
0,0.000150419,0,0,2.90706e+13,4.70552e+24,1.001,1539.98,0.404531,3.77136e-05,-6.37252e-09,16235.4,0,0.432,114.541,0,5.72706e-07,1.04208e-05,1e+24,100000,0,0.00781047,0,0,0,0.628931,0.033968,-0.0014832,5090,0,1
0,0.000150699,0,0,2.60522e+13,4.69969e+24,1.001,1541.89,0.368484,3.24438e-05,-5.79715e-09,16239.5,0,0.432,114.684,0,5.73418e-07,1.04214e-05,1e+24,100000,0,0.00780078,0,0,0,0.628931,0.0348172,-0.00152028,5091,0,1
0,0.000150977,0,0,2.30658e+13,4.69392e+24,1.001,1543.78,0.331458,2.72013e-05,-5.26842e-09,16243.5,0,0.432,114.824,0,5.74122e-07,1.0422e-05,1e+24,100000,0,0.00779121,0,0,0,0.628931,0.0356664,-0.00155736,5092,0,1
0,0.000151252,0,0,2.01176e+13,4.68824e+24,1.001,1545.65,0.293453,2.20825e-05,-4.66744e-09,16247.5,0,0.432,114.964,0,5.74818e-07,1.04226e-05,1e+24,100000,0,0.00778177,0,0,0,0.628931,0.0365156,-0.00159444,5093,0,1
0,0.000151523,0,0,1.72126e+13,4.68264e+24,1.001,1547.5,0.254467,1.71926e-05,-4.05599e-09,16251.4,0,0.432,115.101,0,5.75506e-07,1.04231e-05,1e+24,100000,0,0.00777248,0,0,0,0.628931,0.0373648,-0.00163152,5094,0,1
0,0.000151791,0,0,1.43551e+13,4.67713e+24,1.001,1549.32,0.214501,1.26474e-05,-3.41911e-09,16255.3,0,0.432,115.237,0,5.76184e-07,1.04237e-05,1e+24,100000,0,0.00776333,0,0,0,0.628931,0.038214,-0.0016686,5095,0,1
0,0.000152055,0,0,1.15484e+13,4.67171e+24,1.001,1551.12,0.173555,8.5741e-06,-2.81382e-09,16259.2,0,0.432,115.37,0,5.76851e-07,1.04242e-05,1e+24,100000,0,0.00775434,0,0,0,0.628931,0.0390632,-0.00170568,5096,0,1
0,0.000152315,0,0,8.79468e+12,4.66639e+24,1.001,1552.89,0.131629,5.10785e-06,-2.18921e-09,16262.9,0,0.432,115.502,0,5.77509e-07,1.04247e-05,1e+24,100000,0,0.00774552,0,0,0,0.628931,0.0399124,-0.00174276,5097,0,1
0,0.00015257,0,0,6.09526e+12,4.66118e+24,1.001,1554.62,0.0887244,2.42389e-06,-1.52269e-09,16266.6,0,0.432,115.631,0,5.78154e-07,1.04252e-05,1e+24,100000,0,0.00773687,0,0,0,0.628931,0.0407616,-0.00177984,5098,0,1
0,0.000152822,0,0,3.4505e+12,4.65607e+24,1.001,1556.33,0.0448414,7.61411e-07,-8.00728e-10,16270.2,0,0.432,115.758,0,5.78789e-07,1.04257e-05,1e+24,100000,0,0.00772839,0,0,0,0.628931,0.0416108,-0.00181692,5099,0,1
0,0.000152946,0,0,0,4.65355e+24,1.001,1558,0,0,0,16272,0,0.432,115.821,0,5.79103e-07,1.0426e-05,1e+24,100000,0,0.00772419,0,0,0,0.628931,0.04246,-0.001854,5100,0,1
0,0.000142439,0,0,9.69275e+13,4.87971e+24,1.001,1485.01,1.08758,5.12239e-06,-2.81447e-09,16117.1,0,0.432,110.453,0,5.52266e-07,1.04036e-05,1e+24,100000,0,0.00809959,0,0,0,0.628931,0.0008492,3.708e-05,5101,0,1
0,0.000142458,0,0,9.68506e+13,4.87927e+24,1.001,1485.15,1.08644,9.41801e-06,-5.04616e-09,16117.4,0,0.432,110.463,0,5.52316e-07,1.04037e-05,1e+24,100000,0,0.00809886,0,0,0,0.628931,0.0016984,7.416e-05,5102,0,1
0,0.000142492,0,0,9.67164e+13,4.8785e+24,1.001,1485.38,1.08446,1.39317e-05,-9.01454e-09,16117.9,0,0.432,110.481,0,5.52403e-07,1.04037e-05,1e+24,100000,0,0.00809759,0,0,0,0.628931,0.0025476,0.00011124,5103,0,1
0,0.000142539,0,0,9.65245e+13,4.87742e+24,1.001,1485.71,1.08166,1.84599e-05,-1.42874e-08,16118.6,0,0.432,110.505,0,5.52525e-07,1.04039e-05,1e+24,100000,0,0.0080958,0,0,0,0.628931,0.0033968,0.00014832,5104,0,1
0,0.0001426,0,0,9.62729e+13,4.87604e+24,1.001,1486.13,1.07805,2.29682e-05,-1.86538e-08,16119.5,0,0.432,110.536,0,5.52682e-07,1.0404e-05,1e+24,100000,0,0.0080935,0,0,0,0.628931,0.004246,0.0001854,5105,0,1
0,0.000142674,0,0,9.59587e+13,4.87435e+24,1.001,1486.64,1.07362,2.74383e-05,-2.15536e-08,16120.6,0,0.432,110.575,0,5.52873e-07,1.04042e-05,1e+24,100000,0,0.0080907,0,0,0,0.628931,0.0050952,0.00022248,5106,0,1
0,0.000142761,0,0,9.55781e+13,4.87237e+24,1.001,1487.25,1.06838,3.18572e-05,-2.33298e-08,16121.9,0,0.432,110.62,0,5.53098e-07,1.04044e-05,1e+24,100000,0,0.00808741,0,0,0,0.628931,0.0059444,0.00025956,5107,0,1
0,0.000142861,0,0,9.5127e+13,4.8701e+24,1.001,1487.94,1.06232,3.62114e-05,-2.44631e-08,16123.4,0,0.432,110.671,0,5.53356e-07,1.04046e-05,1e+24,100000,0,0.00808364,0,0,0,0.628931,0.0067936,0.00029664,5108,0,1
0,0.000142973,0,0,9.46008e+13,4.86754e+24,1.001,1488.72,1.05543,4.0487e-05,-2.48728e-08,16125.1,0,0.432,110.729,0,5.53647e-07,1.04048e-05,1e+24,100000,0,0.00807939,0,0,0,0.628931,0.0076428,0.00033372,5109,0,1
0,0.000143098,0,0,9.39944e+13,4.86471e+24,1.001,1489.59,1.04773,4.46675e-05,-2.50031e-08,16127,0,0.432,110.794,0,5.53969e-07,1.04051e-05,1e+24,100000,0,0.00807469,0,0,0,0.628931,0.008492,0.0003708,5110,0,1
0,0.000143235,0,0,9.33025e+13,4.86161e+24,1.001,1490.54,1.03919,4.87371e-05,-2.52018e-08,16129.1,0,0.432,110.865,0,5.54323e-07,1.04054e-05,1e+24,100000,0,0.00806954,0,0,0,0.628931,0.0093412,0.00040788,5111,0,1
0,0.000143384,0,0,9.25198e+13,4.85824e+24,1.001,1491.57,1.02981,5.26788e-05,-2.5032e-08,16131.3,0,0.432,110.941,0,5.54706e-07,1.04057e-05,1e+24,100000,0,0.00806396,0,0,0,0.628931,0.0101904,0.00044496,5112,0,1
0,0.000143544,0,0,9.16408e+13,4.85463e+24,1.001,1492.68,1.0196,5.64734e-05,-2.46796e-08,16133.7,0,0.432,111.024,0,5.55119e-07,1.04061e-05,1e+24,100000,0,0.00805797,0,0,0,0.628931,0.0110396,0.00048204,5113,0,1
0,0.000143715,0,0,9.066e+13,4.85078e+24,1.001,1493.87,1.00854,6.01018e-05,-2.42994e-08,16136.3,0,0.432,111.112,0,5.55559e-07,1.04065e-05,1e+24,100000,0,0.00805157,0,0,0,0.628931,0.0118888,0.00051912,5114,0,1
0,0.000143896,0,0,8.95724e+13,4.8467e+24,1.001,1495.13,0.996631,6.35417e-05,-2.38527e-08,16139,0,0.432,111.205,0,5.56027e-07,1.04069e-05,1e+24,100000,0,0.0080448,0,0,0,0.628931,0.012738,0.0005562,5115,0,1
0,0.000144088,0,0,8.83732e+13,4.8424e+24,1.001,1496.45,0.983864,6.67707e-05,-2.33285e-08,16141.8,0,0.432,111.304,0,5.56521e-07,1.04073e-05,1e+24,100000,0,0.00803766,0,0,0,0.628931,0.0135872,0.00059328,5116,0,1
0,0.000144289,0,0,8.70583e+13,4.83789e+24,1.001,1497.85,0.970233,6.97672e-05,-2.25461e-08,16144.9,0,0.432,111.408,0,5.57039e-07,1.04078e-05,1e+24,100000,0,0.00803018,0,0,0,0.628931,0.0144364,0.00063036,5117,0,1
0,0.0001445,0,0,8.56241e+13,4.83319e+24,1.001,1499.3,0.955732,7.25077e-05,-2.18284e-08,16148,0,0.432,111.516,0,5.57581e-07,1.04082e-05,1e+24,100000,0,0.00802237,0,0,0,0.628931,0.0152856,0.00066744,5118,0,1
0,0.000144719,0,0,8.40678e+13,4.8283e+24,1.001,1500.82,0.940356,7.4969e-05,-2.09579e-08,16151.3,0,0.432,111.629,0,5.58145e-07,1.04087e-05,1e+24,100000,0,0.00801426,0,0,0,0.628931,0.0161348,0.00070452,5119,0,1
0,0.000144947,0,0,8.23875e+13,4.82325e+24,1.001,1502.39,0.924096,7.71283e-05,-1.99386e-08,16154.7,0,0.432,111.746,0,5.5873e-07,1.04092e-05,1e+24,100000,0,0.00800587,0,0,0,0.628931,0.016984,0.0007416,5120,0,1
0,0.000145182,0,0,8.05826e+13,4.81803e+24,1.001,1504.02,0.906948,7.89616e-05,-1.89076e-08,16158.2,0,0.432,111.867,0,5.59335e-07,1.04097e-05,1e+24,100000,0,0.00799721,0,0,0,0.628931,0.0178332,0.00077868,5121,0,1
0,0.000145425,0,0,7.86531e+13,4.81267e+24,1.001,1505.7,0.888904,8.04462e-05,-1.81226e-08,16161.8,0,0.432,111.992,0,5.59958e-07,1.04102e-05,1e+24,100000,0,0.00798831,0,0,0,0.628931,0.0186824,0.00081576,5122,0,1
0,0.000145674,0,0,7.66005e+13,4.80718e+24,1.001,1507.42,0.869958,8.15612e-05,-1.73933e-08,16165.5,0,0.432,112.12,0,5.60598e-07,1.04108e-05,1e+24,100000,0,0.0079792,0,0,0,0.628931,0.0195316,0.00085284,5123,0,1
0,0.000145929,0,0,7.44274e+13,4.80156e+24,1.001,1509.18,0.850104,8.22871e-05,-1.63594e-08,16169.3,0,0.432,112.251,0,5.61253e-07,1.04113e-05,1e+24,100000,0,0.00796988,0,0,0,0.628931,0.0203808,0.00088992,5124,0,1
0,0.000146191,0,0,7.21376e+13,4.79585e+24,1.001,1510.98,0.829336,8.26067e-05,-1.53006e-08,16173.2,0,0.432,112.384,0,5.61922e-07,1.04119e-05,1e+24,100000,0,0.00796039,0,0,0,0.628931,0.02123,0.000927,5125,0,1
0,0.000146457,0,0,6.97359e+13,4.79003e+24,1.001,1512.81,0.807647,8.25052e-05,-1.43599e-08,16177.1,0,0.432,112.521,0,5.62604e-07,1.04125e-05,1e+24,100000,0,0.00795074,0,0,0,0.628931,0.0220792,0.00096408,5126,0,1
0,0.000146727,0,0,6.72285e+13,4.78414e+24,1.001,1514.67,0.785031,8.19692e-05,-1.35102e-08,16181.1,0,0.432,112.659,0,5.63297e-07,1.04131e-05,1e+24,100000,0,0.00794096,0,0,0,0.628931,0.0229284,0.00100116,5127,0,1
0,0.000147002,0,0,6.46223e+13,4.77818e+24,1.001,1516.56,0.761484,8.099e-05,-1.28718e-08,16185.2,0,0.432,112.8,0,5.64e-07,1.04137e-05,1e+24,100000,0,0.00793106,0,0,0,0.628931,0.0237776,0.00103824,5128,0,1
0,0.00014728,0,0,6.19255e+13,4.77216e+24,1.001,1518.48,0.736998,7.95614e-05,-1.22454e-08,16189.3,0,0.432,112.942,0,5.64711e-07,1.04143e-05,1e+24,100000,0,0.00792107,0,0,0,0.628931,0.0246268,0.00107532,5129,0,1
0,0.000147561,0,0,5.91467e+13,4.7661e+24,1.001,1520.41,0.711571,7.76816e-05,-1.14356e-08,16193.4,0,0.432,113.086,0,5.65429e-07,1.04149e-05,1e+24,100000,0,0.00791101,0,0,0,0.628931,0.025476,0.0011124,5130,0,1
0,0.000147845,0,0,5.62956e+13,4.76e+24,1.001,1522.35,0.685195,7.53545e-05,-1.07628e-08,16197.6,0,0.432,113.231,0,5.66153e-07,1.04155e-05,1e+24,100000,0,0.00790089,0,0,0,0.628931,0.0263252,0.00114948,5131,0,1
0,0.00014813,0,0,5.3382e+13,4.75389e+24,1.001,1524.31,0.657868,7.2589e-05,-1.01857e-08,16201.8,0,0.432,113.376,0,5.66881e-07,1.04161e-05,1e+24,100000,0,0.00789075,0,0,0,0.628931,0.0271744,0.00118656,5132,0,1
0,0.000148416,0,0,5.04164e+13,4.74777e+24,1.001,1526.28,0.629583,6.93988e-05,-9.73984e-09,16206,0,0.432,113.522,0,5.67612e-07,1.04167e-05,1e+24,100000,0,0.00788058,0,0,0,0.628931,0.0280236,0.00122364,5133,0,1
0,0.000148704,0,0,4.74093e+13,4.74165e+24,1.001,1528.25,0.600339,6.58028e-05,-9.31871e-09,16210.3,0,0.432,113.669,0,5.68344e-07,1.04173e-05,1e+24,100000,0,0.00787043,0,0,0,0.628931,0.0288728,0.00126072,5134,0,1
0,0.000148991,0,0,4.43712e+13,4.73554e+24,1.001,1530.22,0.570131,6.18287e-05,-8.73219e-09,16214.5,0,0.432,113.815,0,5.69077e-07,1.04179e-05,1e+24,100000,0,0.00786029,0,0,0,0.628931,0.029722,0.0012978,5135,0,1
0,0.000149279,0,0,4.13128e+13,4.72945e+24,1.001,1532.18,0.538956,5.75093e-05,-8.23908e-09,16218.7,0,0.432,113.962,0,5.69809e-07,1.04185e-05,1e+24,100000,0,0.00785019,0,0,0,0.628931,0.0305712,0.00133488,5136,0,1
0,0.000149566,0,0,3.8244e+13,4.7234e+24,1.001,1534.15,0.50681,5.28851e-05,-7.80353e-09,16222.9,0,0.432,114.108,0,5.70539e-07,1.04191e-05,1e+24,100000,0,0.00784014,0,0,0,0.628931,0.0314204,0.00137196,5137,0,1
0,0.000149852,0,0,3.51747e+13,4.71739e+24,1.001,1536.1,0.473692,4.80053e-05,-7.34323e-09,16227.1,0,0.432,114.253,0,5.71266e-07,1.04197e-05,1e+24,100000,0,0.00783016,0,0,0,0.628931,0.0322696,0.00140904,5138,0,1
0,0.000150136,0,0,3.2114e+13,4.71143e+24,1.001,1538.05,0.4396,4.2926e-05,-6.90907e-09,16231.2,0,0.432,114.398,0,5.71989e-07,1.04203e-05,1e+24,100000,0,0.00782027,0,0,0,0.628931,0.0331188,0.00144612,5139,0,1
0,0.000150419,0,0,2.90706e+13,4.70552e+24,1.001,1539.98,0.404531,3.77136e-05,-6.37252e-09,16235.4,0,0.432,114.541,0,5.72706e-07,1.04208e-05,1e+24,100000,0,0.00781047,0,0,0,0.628931,0.033968,0.0014832,5140,0,1
0,0.000150699,0,0,2.60522e+13,4.69969e+24,1.001,1541.89,0.368484,3.24438e-05,-5.79715e-09,16239.5,0,0.432,114.684,0,5.73418e-07,1.04214e-05,1e+24,100000,0,0.00780078,0,0,0,0.628931,0.0348172,0.00152028,5141,0,1
0,0.000150977,0,0,2.30658e+13,4.69392e+24,1.001,1543.78,0.331458,2.72013e-05,-5.26842e-09,16243.5,0,0.432,114.824,0,5.74122e-07,1.0422e-05,1e+24,100000,0,0.00779121,0,0,0,0.628931,0.0356664,0.00155736,5142,0,1
0,0.000151252,0,0,2.01176e+13,4.68824e+24,1.001,1545.65,0.293453,2.20825e-05,-4.66744e-09,16247.5,0,0.432,114.964,0,5.74818e-07,1.04226e-05,1e+24,100000,0,0.00778177,0,0,0,0.628931,0.0365156,0.00159444,5143,0,1
